"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
20122013,"Massachusetts-Lowell",3,"@","Boston College",6,"","",2012-10-28,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Canisius",0,"@","Minnesota",1,"","",2012-10-28,"NC","Win","Loss","No","No","No","WCHA","Atlantic Hockey"
20122013,"Holy Cross",3,"@","Air Force",2,"","",2012-11-02,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"RIT",2,"@","American International",2,"OT","",2012-11-02,"AH","Tie","Tie","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Connecticut",0,"@","Niagara",3,"","",2012-11-02,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Bentley",2,"@","Robert Morris",5,"","",2012-11-02,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Mercyhurst",3,"@","Sacred Heart",0,"","",2012-11-02,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Miami",0,"@","Ferris State",3,"","",2012-11-02,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Bowling Green",1,"@","Michigan State",0,"","",2012-11-02,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Western Michigan",3,"@","Notre Dame",2,"","",2012-11-02,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Michigan",4,"@","Northern Michigan",4,"OT","Michigan wins shootout, 1-0",2012-11-02,"CC","Tie","Tie","No","No","No","CCHA","CCHA"
20122013,"Lake Superior",1,"@","Alaska",2,"","",2012-11-02,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Cornell",3,"@","Colgate",1,"","",2012-11-02,"EC","Loss","Win","No","No","No","ECAC","ECAC"
20122013,"Yale",4,"@","Dartmouth",7,"","",2012-11-02,"EC","Win","Loss","No","No","No","ECAC","ECAC"
20122013,"Brown",2,"@","Harvard",3,"","",2012-11-02,"EC","Win","Loss","No","No","No","ECAC","ECAC"
20122013,"Union",4,"@","Rensselaer",2,"","",2012-11-02,"EC","Loss","Win","No","No","No","ECAC","ECAC"
20122013,"Boston College",4,"@","Maine",2,"","",2012-11-02,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"Merrimack",5,"@","Northeastern",2,"","",2012-11-02,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"New Hampshire",1,"@","Massachusetts",2,"OT","",2012-11-02,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Providence",3,"@","Vermont",2,"","",2012-11-02,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"St. Cloud State",3,"@","Denver",0,"","",2012-11-02,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Nebraska-Omaha",2,"@","Michigan Tech",1,"","",2012-11-02,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Minnesota State",2,"@","Minnesota",3,"","",2012-11-02,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Colorado College",5,"@","Wisconsin",4,"OT","",2012-11-02,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Alabama-Huntsville",0,"@","St. Lawrence",4,"","",2012-11-02,"NC","Win","Loss","No","No","No","ECAC","Independent"
20122013,"Boston University",2,"@","North Dakota",4,"","",2012-11-02,"NC","Win","Loss","No","No","No","WCHA","Hockey East"
20122013,"Holy Cross",0,"@","Air Force",7,"","",2012-11-03,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"RIT",3,"@","American International",0,"","",2012-11-03,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Connecticut",0,"@","Niagara",5,"","",2012-11-03,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Bentley",5,"@","Robert Morris",4,"","",2012-11-03,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Mercyhurst",3,"@","Sacred Heart",1,"","",2012-11-03,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Michigan State",6,"@","Bowling Green",1,"","",2012-11-03,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Miami",4,"@","Ferris State",2,"","",2012-11-03,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Michigan",3,"@","Northern Michigan",4,"","",2012-11-03,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Lake Superior",4,"@","Alaska",2,"","",2012-11-03,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Colgate",2,"@","Cornell",2,"OT","",2012-11-03,"EC","Tie","Tie","No","No","No","ECAC","ECAC"
20122013,"Brown",1,"@","Dartmouth",2,"","",2012-11-03,"EC","Win","Loss","No","No","No","ECAC","ECAC"
20122013,"Yale",5,"@","Harvard",1,"","",2012-11-03,"EC","Loss","Win","No","No","No","ECAC","ECAC"
20122013,"Rensselaer",3,"@","Union",7,"","",2012-11-03,"EC","Win","Loss","No","No","No","ECAC","ECAC"
20122013,"Northeastern",2,"@","Merrimack",4,"","",2012-11-03,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Providence",0,"@","Vermont",2,"","",2012-11-03,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"St. Cloud State",1,"@","Denver",6,"","",2012-11-03,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Minnesota",3,"@","Minnesota State",5,"","",2012-11-03,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Nebraska-Omaha",5,"@","Michigan Tech",3,"","",2012-11-03,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Colorado College",3,"@","Wisconsin",0,"","",2012-11-03,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Clarkson",3,"@","Canisius",3,"OT","",2012-11-03,"NC","Tie","Tie","No","No","No","Atlantic Hockey","ECAC"
20122013,"Alabama-Huntsville",1,"@","St. Lawrence",3,"","",2012-11-03,"NC","Win","Loss","No","No","No","ECAC","Independent"
20122013,"Boston University",4,"@","North Dakota",2,"","",2012-11-03,"NC","Loss","Win","No","No","No","WCHA","Hockey East"
20122013,"Western Michigan",0,"@","Notre Dame",4,"","",2012-11-04,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Massachusetts",2,"@","Boston College",3,"","",2012-11-04,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"New Hampshire",4,"@","Maine",0,"","",2012-11-04,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"Clarkson",2,"@","Canisius",2,"OT","",2012-11-04,"NC","Tie","Tie","No","No","No","Atlantic Hockey","ECAC"
20122013,"American International",2,"@","Quinnipiac",1,"","",2012-11-06,"NC","Loss","Win","No","No","No","ECAC","Atlantic Hockey"
20122013,"Niagara",5,"@","Army",0,"","",2012-11-09,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Robert Morris",4,"@","Canisius",0,"","",2012-11-09,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Bentley",3,"@","Holy Cross",4,"","",2012-11-09,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Mercyhurst",5,"@","RIT",3,"","",2012-11-09,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Sacred Heart",3,"@","Connecticut",5,"","",2012-11-09,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Ferris State",1,"@","Lake Superior",4,"","",2012-11-09,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Northern Michigan",2,"@","Miami",5,"","",2012-11-09,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Alaska",1,"@","Ohio State",1,"OT","Ohio State wins shootout, 2-1 (6 rounds)",2012-11-09,"CC","Tie","Tie","No","No","No","CCHA","CCHA"
