"Game","Season","Team","Goals","Conference","Status","Win","Opponent","OpponentGoals","OpponentConference"
848,"20152016","Alabama-Huntsville",3,"WCHA","Home","Tie","Minnesota State",3,"WCHA"
848,"20152016","Minnesota State",3,"WCHA","Away","Tie","Alabama-Huntsville",3,"WCHA"
849,"20152016","Bowling Green",1,"WCHA","Home","Loss","Miami",4,"NCHC"
849,"20152016","Miami",4,"NCHC","Away","Win","Bowling Green",1,"WCHA"
850,"20152016","Bentley",3,"Atlantic Hockey","Home","Loss","Canisius",6,"Atlantic Hockey"
850,"20152016","Canisius",6,"Atlantic Hockey","Away","Win","Bentley",3,"Atlantic Hockey"
851,"20152016","Holy Cross",2,"Atlantic Hockey","Home","Loss","Air Force",4,"Atlantic Hockey"
851,"20152016","Air Force",4,"Atlantic Hockey","Away","Win","Holy Cross",2,"Atlantic Hockey"
852,"20152016","Mercyhurst",2,"Atlantic Hockey","Home","Tie","Niagara",2,"Atlantic Hockey"
852,"20152016","Niagara",2,"Atlantic Hockey","Away","Tie","Mercyhurst",2,"Atlantic Hockey"
853,"20152016","RIT",3,"Atlantic Hockey","Home","Win","American International",2,"Atlantic Hockey"
853,"20152016","American International",2,"Atlantic Hockey","Away","Loss","RIT",3,"Atlantic Hockey"
854,"20152016","Robert Morris",3,"Atlantic Hockey","Home","Win","Army",0,"Atlantic Hockey"
854,"20152016","Army",0,"Atlantic Hockey","Away","Loss","Robert Morris",3,"Atlantic Hockey"
855,"20152016","Michigan State",2,"Big Ten","Home","Tie","Penn State",2,"Big Ten"
855,"20152016","Penn State",2,"Big Ten","Away","Tie","Michigan State",2,"Big Ten"
856,"20152016","Ohio State",3,"Big Ten","Home","Loss","Minnesota",4,"Big Ten"
856,"20152016","Minnesota",4,"Big Ten","Away","Win","Ohio State",3,"Big Ten"
857,"20152016","Wisconsin",4,"Big Ten","Home","Tie","Michigan",4,"Big Ten"
857,"20152016","Michigan",4,"Big Ten","Away","Tie","Wisconsin",4,"Big Ten"
858,"20152016","Clarkson",2,"ECAC","Home","Loss","Quinnipiac",3,"ECAC"
858,"20152016","Quinnipiac",3,"ECAC","Away","Win","Clarkson",2,"ECAC"
859,"20152016","Cornell",2,"ECAC","Home","Loss","Yale",4,"ECAC"
859,"20152016","Yale",4,"ECAC","Away","Win","Cornell",2,"ECAC"
860,"20152016","Dartmouth",2,"ECAC","Home","Win","Rensselaer",1,"ECAC"
860,"20152016","Rensselaer",1,"ECAC","Away","Loss","Dartmouth",2,"ECAC"
861,"20152016","Harvard",4,"ECAC","Home","Win","Union",1,"ECAC"
861,"20152016","Union",1,"ECAC","Away","Loss","Harvard",4,"ECAC"
862,"20152016","St. Lawrence",4,"ECAC","Home","Win","Princeton",1,"ECAC"
862,"20152016","Princeton",1,"ECAC","Away","Loss","St. Lawrence",4,"ECAC"
863,"20152016","Merrimack",5,"Hockey East","Home","Tie","Boston College",5,"Hockey East"
863,"20152016","Boston College",5,"Hockey East","Away","Tie","Merrimack",5,"Hockey East"
864,"20152016","Notre Dame",5,"Hockey East","Home","Win","Maine",1,"Hockey East"
864,"20152016","Maine",1,"Hockey East","Away","Loss","Notre Dame",5,"Hockey East"
865,"20152016","Northeastern",4,"Hockey East","Home","Win","Massachusetts",2,"Hockey East"
865,"20152016","Massachusetts",2,"Hockey East","Away","Loss","Northeastern",4,"Hockey East"
866,"20152016","Connecticut",2,"Hockey East","Home","Loss","Providence",3,"Hockey East"
866,"20152016","Providence",3,"Hockey East","Away","Win","Connecticut",2,"Hockey East"
867,"20152016","Massachusetts-Lowell",6,"Hockey East","Home","Win","Boston University",3,"Hockey East"
867,"20152016","Boston University",3,"Hockey East","Away","Loss","Massachusetts-Lowell",6,"Hockey East"
868,"20152016","New Hampshire",2,"Hockey East","Home","Tie","Vermont",2,"Hockey East"
868,"20152016","Vermont",2,"Hockey East","Away","Tie","New Hampshire",2,"Hockey East"
869,"20152016","Denver",4,"NCHC","Home","Win","North Dakota",1,"NCHC"
869,"20152016","North Dakota",1,"NCHC","Away","Loss","Denver",4,"NCHC"
870,"20152016","Nebraska-Omaha",6,"NCHC","Home","Win","Western Michigan",3,"NCHC"
870,"20152016","Western Michigan",3,"NCHC","Away","Loss","Nebraska-Omaha",6,"NCHC"
871,"20152016","Ferris State",2,"WCHA","Home","Loss","Northern Michigan",3,"WCHA"
871,"20152016","Northern Michigan",3,"WCHA","Away","Win","Ferris State",2,"WCHA"
872,"20152016","Lake Superior",3,"WCHA","Home","Win","Bemidji State",0,"WCHA"
872,"20152016","Bemidji State",0,"WCHA","Away","Loss","Lake Superior",3,"WCHA"
873,"20152016","Alabama-Huntsville",1,"WCHA","Home","Tie","Minnesota State",1,"WCHA"
873,"20152016","Minnesota State",1,"WCHA","Away","Tie","Alabama-Huntsville",1,"WCHA"
874,"20152016","American International",4,"Atlantic Hockey","Home","Loss","Massachusetts-Lowell",5,"Hockey East"
874,"20152016","Massachusetts-Lowell",5,"Hockey East","Away","Win","American International",4,"Atlantic Hockey"
875,"20152016","Colorado College",1,"NCHC","Home","Loss","Denver",4,"NCHC"
875,"20152016","Denver",4,"NCHC","Away","Win","Colorado College",1,"NCHC"
876,"20152016","Air Force",4,"Atlantic Hockey","Home","Loss","Robert Morris",7,"Atlantic Hockey"
876,"20152016","Robert Morris",7,"Atlantic Hockey","Away","Win","Air Force",4,"Atlantic Hockey"
877,"20152016","Army",2,"Atlantic Hockey","Home","Tie","Mercyhurst",2,"Atlantic Hockey"
877,"20152016","Mercyhurst",2,"Atlantic Hockey","Away","Tie","Army",2,"Atlantic Hockey"
878,"20152016","Canisius",3,"Atlantic Hockey","Home","Loss","Sacred Heart",4,"Atlantic Hockey"
878,"20152016","Sacred Heart",4,"Atlantic Hockey","Away","Win","Canisius",3,"Atlantic Hockey"
879,"20152016","Holy Cross",8,"Atlantic Hockey","Home","Win","American International",1,"Atlantic Hockey"
879,"20152016","American International",1,"Atlantic Hockey","Away","Loss","Holy Cross",8,"Atlantic Hockey"
880,"20152016","Niagara",4,"Atlantic Hockey","Home","Tie","RIT",4,"Atlantic Hockey"
880,"20152016","RIT",4,"Atlantic Hockey","Away","Tie","Niagara",4,"Atlantic Hockey"
881,"20152016","Penn State",6,"Big Ten","Home","Win","Ohio State",1,"Big Ten"
881,"20152016","Ohio State",1,"Big Ten","Away","Loss","Penn State",6,"Big Ten"
882,"20152016","Wisconsin",3,"Big Ten","Home","Loss","Michigan State",4,"Big Ten"
882,"20152016","Michigan State",4,"Big Ten","Away","Win","Wisconsin",3,"Big Ten"
883,"20152016","Brown",5,"ECAC","Home","Win","Clarkson",2,"ECAC"
883,"20152016","Clarkson",2,"ECAC","Away","Loss","Brown",5,"ECAC"
884,"20152016","Dartmouth",5,"ECAC","Home","Win","Colgate",2,"ECAC"
884,"20152016","Colgate",2,"ECAC","Away","Loss","Dartmouth",5,"ECAC"
885,"20152016","Harvard",2,"ECAC","Home","Tie","Cornell",2,"ECAC"
885,"20152016","Cornell",2,"ECAC","Away","Tie","Harvard",2,"ECAC"
886,"20152016","Rensselaer",4,"ECAC","Home","Loss","Quinnipiac",5,"ECAC"
886,"20152016","Quinnipiac",5,"ECAC","Away","Win","Rensselaer",4,"ECAC"
887,"20152016","Union",2,"ECAC","Home","Win","Princeton",1,"ECAC"
887,"20152016","Princeton",1,"ECAC","Away","Loss","Union",2,"ECAC"
888,"20152016","Yale",4,"ECAC","Home","Win","St. Lawrence",3,"ECAC"
888,"20152016","St. Lawrence",3,"ECAC","Away","Loss","Yale",4,"ECAC"
889,"20152016","Maine",4,"Hockey East","Home","Loss","Merrimack",6,"Hockey East"
889,"20152016","Merrimack",6,"Hockey East","Away","Win","Maine",4,"Hockey East"
890,"20152016","Providence",3,"Hockey East","Home","Win","Notre Dame",2,"Hockey East"
890,"20152016","Notre Dame",2,"Hockey East","Away","Loss","Providence",3,"Hockey East"
891,"20152016","Connecticut",2,"Hockey East","Home","Loss","Northeastern",5,"Hockey East"
891,"20152016","Northeastern",5,"Hockey East","Away","Win","Connecticut",2,"Hockey East"
892,"20152016","New Hampshire",3,"Hockey East","Home","Tie","Boston University",3,"Hockey East"
892,"20152016","Boston University",3,"Hockey East","Away","Tie","New Hampshire",3,"Hockey East"
893,"20152016","Vermont",1,"Hockey East","Home","Loss","Boston College",3,"Hockey East"
893,"20152016","Boston College",3,"Hockey East","Away","Win","Vermont",1,"Hockey East"
894,"20152016","North Dakota",2,"NCHC","Home","Win","Minnesota-Duluth",1,"NCHC"
894,"20152016","Minnesota-Duluth",1,"NCHC","Away","Loss","North Dakota",2,"NCHC"
895,"20152016","Nebraska-Omaha",1,"NCHC","Home","Loss","St. Cloud State",4,"NCHC"
895,"20152016","St. Cloud State",4,"NCHC","Away","Win","Nebraska-Omaha",1,"NCHC"
896,"20152016","Western Michigan",1,"NCHC","Home","Loss","Miami",4,"NCHC"
896,"20152016","Miami",4,"NCHC","Away","Win","Western Michigan",1,"NCHC"
897,"20152016","Bemidji State",3,"WCHA","Home","Win","Michigan Tech",0,"WCHA"
897,"20152016","Michigan Tech",0,"WCHA","Away","Loss","Bemidji State",3,"WCHA"
898,"20152016","Northern Michigan",3,"WCHA","Home","Win","Alabama-Huntsville",0,"WCHA"
898,"20152016","Alabama-Huntsville",0,"WCHA","Away","Loss","Northern Michigan",3,"WCHA"
899,"20152016","Alaska-Anchorage",2,"WCHA","Home","Loss","Lake Superior",3,"WCHA"
899,"20152016","Lake Superior",3,"WCHA","Away","Win","Alaska-Anchorage",2,"WCHA"
900,"20152016","Alaska",2,"WCHA","Home","Win","Bowling Green",1,"WCHA"
900,"20152016","Bowling Green",1,"WCHA","Away","Loss","Alaska",2,"WCHA"
901,"20152016","Michigan",5,"Big Ten","Home","Win","Ferris State",2,"WCHA"
901,"20152016","Ferris State",2,"WCHA","Away","Loss","Michigan",5,"Big Ten"
902,"20152016","Massachusetts-Lowell",4,"Hockey East","Home","Win","Massachusetts",2,"Hockey East"
902,"20152016","Massachusetts",2,"Hockey East","Away","Loss","Massachusetts-Lowell",4,"Hockey East"
903,"20152016","Air Force",4,"Atlantic Hockey","Home","Win","Robert Morris",1,"Atlantic Hockey"
903,"20152016","Robert Morris",1,"Atlantic Hockey","Away","Loss","Air Force",4,"Atlantic Hockey"
904,"20152016","American International",1,"Atlantic Hockey","Home","Loss","Holy Cross",2,"Atlantic Hockey"
904,"20152016","Holy Cross",2,"Atlantic Hockey","Away","Win","American International",1,"Atlantic Hockey"
905,"20152016","Army",1,"Atlantic Hockey","Home","Loss","Mercyhurst",3,"Atlantic Hockey"
905,"20152016","Mercyhurst",3,"Atlantic Hockey","Away","Win","Army",1,"Atlantic Hockey"
906,"20152016","Canisius",3,"Atlantic Hockey","Home","Loss","Sacred Heart",4,"Atlantic Hockey"
906,"20152016","Sacred Heart",4,"Atlantic Hockey","Away","Win","Canisius",3,"Atlantic Hockey"
907,"20152016","RIT",5,"Atlantic Hockey","Home","Win","Niagara",2,"Atlantic Hockey"
907,"20152016","Niagara",2,"Atlantic Hockey","Away","Loss","RIT",5,"Atlantic Hockey"
908,"20152016","Penn State",4,"Big Ten","Home","Loss","Ohio State",7,"Big Ten"
908,"20152016","Ohio State",7,"Big Ten","Away","Win","Penn State",4,"Big Ten"
909,"20152016","Wisconsin",1,"Big Ten","Home","Loss","Michigan State",3,"Big Ten"
909,"20152016","Michigan State",3,"Big Ten","Away","Win","Wisconsin",1,"Big Ten"
910,"20152016","Brown",2,"ECAC","Home","Tie","St. Lawrence",2,"ECAC"
910,"20152016","St. Lawrence",2,"ECAC","Away","Tie","Brown",2,"ECAC"
911,"20152016","Dartmouth",0,"ECAC","Home","Loss","Cornell",1,"ECAC"
911,"20152016","Cornell",1,"ECAC","Away","Win","Dartmouth",0,"ECAC"
912,"20152016","Harvard",7,"ECAC","Home","Win","Colgate",4,"ECAC"
912,"20152016","Colgate",4,"ECAC","Away","Loss","Harvard",7,"ECAC"
913,"20152016","Rensselaer",2,"ECAC","Home","Win","Princeton",1,"ECAC"
913,"20152016","Princeton",1,"ECAC","Away","Loss","Rensselaer",2,"ECAC"
914,"20152016","Union",3,"ECAC","Home","Tie","Quinnipiac",3,"ECAC"
914,"20152016","Quinnipiac",3,"ECAC","Away","Tie","Union",3,"ECAC"
915,"20152016","Yale",3,"ECAC","Home","Win","Clarkson",1,"ECAC"
915,"20152016","Clarkson",1,"ECAC","Away","Loss","Yale",3,"ECAC"
916,"20152016","Boston University",3,"Hockey East","Home","Win","New Hampshire",2,"Hockey East"
916,"20152016","New Hampshire",2,"Hockey East","Away","Loss","Boston University",3,"Hockey East"
917,"20152016","Maine",3,"Hockey East","Home","Win","Merrimack",2,"Hockey East"
917,"20152016","Merrimack",2,"Hockey East","Away","Loss","Maine",3,"Hockey East"
918,"20152016","Northeastern",4,"Hockey East","Home","Win","Connecticut",1,"Hockey East"
918,"20152016","Connecticut",1,"Hockey East","Away","Loss","Northeastern",4,"Hockey East"
919,"20152016","Providence",3,"Hockey East","Home","Win","Notre Dame",1,"Hockey East"
919,"20152016","Notre Dame",1,"Hockey East","Away","Loss","Providence",3,"Hockey East"
920,"20152016","Vermont",1,"Hockey East","Home","Loss","Boston College",4,"Hockey East"
920,"20152016","Boston College",4,"Hockey East","Away","Win","Vermont",1,"Hockey East"
921,"20152016","Denver",4,"NCHC","Neutral","Win","Colorado College",1,"NCHC"
921,"20152016","Colorado College",1,"NCHC","Neutral","Loss","Denver",4,"NCHC"
922,"20152016","North Dakota",2,"NCHC","Home","Win","Minnesota-Duluth",1,"NCHC"
922,"20152016","Minnesota-Duluth",1,"NCHC","Away","Loss","North Dakota",2,"NCHC"
923,"20152016","Nebraska-Omaha",3,"NCHC","Home","Loss","St. Cloud State",6,"NCHC"
923,"20152016","St. Cloud State",6,"NCHC","Away","Win","Nebraska-Omaha",3,"NCHC"
924,"20152016","Western Michigan",4,"NCHC","Home","Win","Miami",1,"NCHC"
924,"20152016","Miami",1,"NCHC","Away","Loss","Western Michigan",4,"NCHC"
925,"20152016","Bemidji State",2,"WCHA","Home","Loss","Michigan Tech",9,"WCHA"
925,"20152016","Michigan Tech",9,"WCHA","Away","Win","Bemidji State",2,"WCHA"
926,"20152016","Northern Michigan",3,"WCHA","Home","Win","Alabama-Huntsville",1,"WCHA"
926,"20152016","Alabama-Huntsville",1,"WCHA","Away","Loss","Northern Michigan",3,"WCHA"
927,"20152016","Alaska-Anchorage",5,"WCHA","Home","Win","Lake Superior",2,"WCHA"
927,"20152016","Lake Superior",2,"WCHA","Away","Loss","Alaska-Anchorage",5,"WCHA"
928,"20152016","Alaska",1,"WCHA","Home","Loss","Bowling Green",4,"WCHA"
928,"20152016","Bowling Green",4,"WCHA","Away","Win","Alaska",1,"WCHA"
929,"20152016","American International",2,"Atlantic Hockey","Home","Tie","Bentley",2,"Atlantic Hockey"
929,"20152016","Bentley",2,"Atlantic Hockey","Away","Tie","American International",2,"Atlantic Hockey"
930,"20152016","Minnesota",2,"Big Ten","Home","Loss","Michigan",6,"Big Ten"
930,"20152016","Michigan",6,"Big Ten","Away","Win","Minnesota",2,"Big Ten"
931,"20152016","Army",6,"Atlantic Hockey","Home","Win","Bentley",2,"Atlantic Hockey"
931,"20152016","Bentley",2,"Atlantic Hockey","Away","Loss","Army",6,"Atlantic Hockey"
932,"20152016","Canisius",3,"Atlantic Hockey","Home","Loss","Robert Morris",6,"Atlantic Hockey"
932,"20152016","Robert Morris",6,"Atlantic Hockey","Away","Win","Canisius",3,"Atlantic Hockey"
933,"20152016","Niagara",1,"Atlantic Hockey","Home","Loss","Air Force",6,"Atlantic Hockey"
933,"20152016","Air Force",6,"Atlantic Hockey","Away","Win","Niagara",1,"Atlantic Hockey"
934,"20152016","RIT",3,"Atlantic Hockey","Home","Loss","Mercyhurst",4,"Atlantic Hockey"
934,"20152016","Mercyhurst",4,"Atlantic Hockey","Away","Win","RIT",3,"Atlantic Hockey"
935,"20152016","Sacred Heart",2,"Atlantic Hockey","Home","Loss","Holy Cross",5,"Atlantic Hockey"
935,"20152016","Holy Cross",5,"Atlantic Hockey","Away","Win","Sacred Heart",2,"Atlantic Hockey"
936,"20152016","Ohio State",4,"Big Ten","Home","Tie","Wisconsin",4,"Big Ten"
936,"20152016","Wisconsin",4,"Big Ten","Away","Tie","Ohio State",4,"Big Ten"
937,"20152016","Minnesota",3,"Big Ten","Home","Win","Michigan",2,"Big Ten"
937,"20152016","Michigan",2,"Big Ten","Away","Loss","Minnesota",3,"Big Ten"
938,"20152016","Clarkson",2,"ECAC","Home","Win","Harvard",1,"ECAC"
938,"20152016","Harvard",1,"ECAC","Away","Loss","Clarkson",2,"ECAC"
939,"20152016","Colgate",2,"ECAC","Home","Win","Rensselaer",0,"ECAC"
939,"20152016","Rensselaer",0,"ECAC","Away","Loss","Colgate",2,"ECAC"
940,"20152016","Cornell",1,"ECAC","Home","Loss","Union",5,"ECAC"
940,"20152016","Union",5,"ECAC","Away","Win","Cornell",1,"ECAC"
941,"20152016","Princeton",0,"ECAC","Home","Loss","Yale",6,"ECAC"
941,"20152016","Yale",6,"ECAC","Away","Win","Princeton",0,"ECAC"
942,"20152016","Quinnipiac",4,"ECAC","Home","Win","Brown",1,"ECAC"
942,"20152016","Brown",1,"ECAC","Away","Loss","Quinnipiac",4,"ECAC"
943,"20152016","St. Lawrence",5,"ECAC","Home","Win","Dartmouth",2,"ECAC"
943,"20152016","Dartmouth",2,"ECAC","Away","Loss","St. Lawrence",5,"ECAC"
944,"20152016","Boston College",3,"Hockey East","Home","Win","Massachusetts-Lowell",1,"Hockey East"
944,"20152016","Massachusetts-Lowell",1,"Hockey East","Away","Loss","Boston College",3,"Hockey East"
945,"20152016","Merrimack",4,"Hockey East","Home","Win","Vermont",1,"Hockey East"
945,"20152016","Vermont",1,"Hockey East","Away","Loss","Merrimack",4,"Hockey East"
946,"20152016","Notre Dame",2,"Hockey East","Home","Loss","Boston University",3,"Hockey East"
946,"20152016","Boston University",3,"Hockey East","Away","Win","Notre Dame",2,"Hockey East"
947,"20152016","Northeastern",5,"Hockey East","Home","Win","Maine",3,"Hockey East"
947,"20152016","Maine",3,"Hockey East","Away","Loss","Northeastern",5,"Hockey East"
948,"20152016","Connecticut",4,"Hockey East","Home","Win","New Hampshire",1,"Hockey East"
948,"20152016","New Hampshire",1,"Hockey East","Away","Loss","Connecticut",4,"Hockey East"
949,"20152016","Massachusetts",1,"Hockey East","Home","Loss","Providence",4,"Hockey East"
949,"20152016","Providence",4,"Hockey East","Away","Win","Massachusetts",1,"Hockey East"
950,"20152016","Miami",3,"NCHC","Home","Win","Colorado College",0,"NCHC"
950,"20152016","Colorado College",0,"NCHC","Away","Loss","Miami",3,"NCHC"
951,"20152016","St. Cloud State",1,"NCHC","Home","Loss","Minnesota-Duluth",4,"NCHC"
951,"20152016","Minnesota-Duluth",4,"NCHC","Away","Win","St. Cloud State",1,"NCHC"
952,"20152016","Nebraska-Omaha",2,"NCHC","Home","Loss","North Dakota",4,"NCHC"
952,"20152016","North Dakota",4,"NCHC","Away","Win","Nebraska-Omaha",2,"NCHC"
953,"20152016","Western Michigan",1,"NCHC","Home","Loss","Denver",5,"NCHC"
953,"20152016","Denver",5,"NCHC","Away","Win","Western Michigan",1,"NCHC"
954,"20152016","Bowling Green",4,"WCHA","Home","Win","Ferris State",3,"WCHA"
954,"20152016","Ferris State",3,"WCHA","Away","Loss","Bowling Green",4,"WCHA"
955,"20152016","Bemidji State",1,"WCHA","Home","Tie","Alabama-Huntsville",1,"WCHA"
955,"20152016","Alabama-Huntsville",1,"WCHA","Away","Tie","Bemidji State",1,"WCHA"
956,"20152016","Lake Superior",3,"WCHA","Home","Win","Northern Michigan",1,"WCHA"
956,"20152016","Northern Michigan",1,"WCHA","Away","Loss","Lake Superior",3,"WCHA"
957,"20152016","Michigan Tech",6,"WCHA","Home","Win","Alaska",5,"WCHA"
957,"20152016","Alaska",5,"WCHA","Away","Loss","Michigan Tech",6,"WCHA"
958,"20152016","Alaska-Anchorage",0,"WCHA","Home","Loss","Minnesota State",3,"WCHA"
958,"20152016","Minnesota State",3,"WCHA","Away","Win","Alaska-Anchorage",0,"WCHA"
959,"20152016","Bentley",2,"Atlantic Hockey","Home","Tie","Army",2,"Atlantic Hockey"
959,"20152016","Army",2,"Atlantic Hockey","Away","Tie","Bentley",2,"Atlantic Hockey"
960,"20152016","Holy Cross",3,"Atlantic Hockey","Home","Win","Sacred Heart",0,"Atlantic Hockey"
960,"20152016","Sacred Heart",0,"Atlantic Hockey","Away","Loss","Holy Cross",3,"Atlantic Hockey"
961,"20152016","Mercyhurst",3,"Atlantic Hockey","Home","Win","RIT",2,"Atlantic Hockey"
961,"20152016","RIT",2,"Atlantic Hockey","Away","Loss","Mercyhurst",3,"Atlantic Hockey"
962,"20152016","Niagara",0,"Atlantic Hockey","Home","Loss","Air Force",3,"Atlantic Hockey"
962,"20152016","Air Force",3,"Atlantic Hockey","Away","Win","Niagara",0,"Atlantic Hockey"
963,"20152016","Robert Morris",6,"Atlantic Hockey","Home","Win","Canisius",2,"Atlantic Hockey"
963,"20152016","Canisius",2,"Atlantic Hockey","Away","Loss","Robert Morris",6,"Atlantic Hockey"
964,"20152016","Ohio State",6,"Big Ten","Home","Win","Wisconsin",5,"Big Ten"
964,"20152016","Wisconsin",5,"Big Ten","Away","Loss","Ohio State",6,"Big Ten"
965,"20152016","Clarkson",4,"ECAC","Home","Win","Dartmouth",3,"ECAC"
965,"20152016","Dartmouth",3,"ECAC","Away","Loss","Clarkson",4,"ECAC"
966,"20152016","Colgate",2,"ECAC","Home","Win","Union",1,"ECAC"
966,"20152016","Union",1,"ECAC","Away","Loss","Colgate",2,"ECAC"
967,"20152016","Cornell",3,"ECAC","Home","Tie","Rensselaer",3,"ECAC"
967,"20152016","Rensselaer",3,"ECAC","Away","Tie","Cornell",3,"ECAC"
968,"20152016","Princeton",2,"ECAC","Home","Tie","Brown",2,"ECAC"
968,"20152016","Brown",2,"ECAC","Away","Tie","Princeton",2,"ECAC"
969,"20152016","Quinnipiac",4,"ECAC","Home","Win","Yale",1,"ECAC"
969,"20152016","Yale",1,"ECAC","Away","Loss","Quinnipiac",4,"ECAC"
970,"20152016","St. Lawrence",1,"ECAC","Home","Loss","Harvard",4,"ECAC"
970,"20152016","Harvard",4,"ECAC","Away","Win","St. Lawrence",1,"ECAC"
971,"20152016","Merrimack",2,"Hockey East","Home","Win","Vermont",0,"Hockey East"
971,"20152016","Vermont",0,"Hockey East","Away","Loss","Merrimack",2,"Hockey East"
972,"20152016","Notre Dame",1,"Hockey East","Home","Win","Boston University",0,"Hockey East"
972,"20152016","Boston University",0,"Hockey East","Away","Loss","Notre Dame",1,"Hockey East"
973,"20152016","Northeastern",7,"Hockey East","Home","Win","Maine",1,"Hockey East"
973,"20152016","Maine",1,"Hockey East","Away","Loss","Northeastern",7,"Hockey East"
974,"20152016","Providence",6,"Hockey East","Home","Win","Massachusetts",0,"Hockey East"
974,"20152016","Massachusetts",0,"Hockey East","Away","Loss","Providence",6,"Hockey East"
975,"20152016","Massachusetts-Lowell",3,"Hockey East","Home","Win","Boston College",1,"Hockey East"
975,"20152016","Boston College",1,"Hockey East","Away","Loss","Massachusetts-Lowell",3,"Hockey East"
976,"20152016","New Hampshire",4,"Hockey East","Home","Loss","Connecticut",5,"Hockey East"
976,"20152016","Connecticut",5,"Hockey East","Away","Win","New Hampshire",4,"Hockey East"
977,"20152016","Miami",4,"NCHC","Home","Win","Colorado College",0,"NCHC"
977,"20152016","Colorado College",0,"NCHC","Away","Loss","Miami",4,"NCHC"
978,"20152016","St. Cloud State",1,"NCHC","Home","Loss","Minnesota-Duluth",2,"NCHC"
978,"20152016","Minnesota-Duluth",2,"NCHC","Away","Win","St. Cloud State",1,"NCHC"
979,"20152016","Nebraska-Omaha",1,"NCHC","Home","Loss","North Dakota",4,"NCHC"
979,"20152016","North Dakota",4,"NCHC","Away","Win","Nebraska-Omaha",1,"NCHC"
980,"20152016","Western Michigan",1,"NCHC","Home","Loss","Denver",4,"NCHC"
980,"20152016","Denver",4,"NCHC","Away","Win","Western Michigan",1,"NCHC"
981,"20152016","Bowling Green",6,"WCHA","Home","Win","Ferris State",2,"WCHA"
981,"20152016","Ferris State",2,"WCHA","Away","Loss","Bowling Green",6,"WCHA"
982,"20152016","Bemidji State",6,"WCHA","Home","Win","Alabama-Huntsville",2,"WCHA"
982,"20152016","Alabama-Huntsville",2,"WCHA","Away","Loss","Bemidji State",6,"WCHA"
983,"20152016","Lake Superior",2,"WCHA","Home","Tie","Northern Michigan",2,"WCHA"
983,"20152016","Northern Michigan",2,"WCHA","Away","Tie","Lake Superior",2,"WCHA"
984,"20152016","Michigan Tech",3,"WCHA","Home","Win","Alaska",2,"WCHA"
984,"20152016","Alaska",2,"WCHA","Away","Loss","Michigan Tech",3,"WCHA"
985,"20152016","Alaska-Anchorage",1,"WCHA","Home","Loss","Minnesota State",2,"WCHA"
985,"20152016","Minnesota State",2,"WCHA","Away","Win","Alaska-Anchorage",1,"WCHA"
986,"20152016","Merrimack",1,"Hockey East","Home","Loss","New Hampshire",3,"Hockey East"
986,"20152016","New Hampshire",3,"Hockey East","Away","Win","Merrimack",1,"Hockey East"
987,"20152016","Army",5,"Atlantic Hockey","Home","Win","American International",0,"Atlantic Hockey"
987,"20152016","American International",0,"Atlantic Hockey","Away","Loss","Army",5,"Atlantic Hockey"
988,"20152016","Bentley",5,"Atlantic Hockey","Home","Win","Sacred Heart",4,"Atlantic Hockey"
988,"20152016","Sacred Heart",4,"Atlantic Hockey","Away","Loss","Bentley",5,"Atlantic Hockey"
989,"20152016","Canisius",2,"Atlantic Hockey","Home","Loss","Niagara",3,"Atlantic Hockey"
989,"20152016","Niagara",3,"Atlantic Hockey","Away","Win","Canisius",2,"Atlantic Hockey"
990,"20152016","Michigan State",2,"Big Ten","Home","Loss","Minnesota",4,"Big Ten"
990,"20152016","Minnesota",4,"Big Ten","Away","Win","Michigan State",2,"Big Ten"
991,"20152016","Michigan",4,"Big Ten","Home","Loss","Ohio State",7,"Big Ten"
991,"20152016","Ohio State",7,"Big Ten","Away","Win","Michigan",4,"Big Ten"
992,"20152016","Wisconsin",1,"Big Ten","Home","Loss","Penn State",2,"Big Ten"
992,"20152016","Penn State",2,"Big Ten","Away","Win","Wisconsin",1,"Big Ten"
993,"20152016","Clarkson",3,"ECAC","Home","Win","Princeton",2,"ECAC"
993,"20152016","Princeton",2,"ECAC","Away","Loss","Clarkson",3,"ECAC"
994,"20152016","Cornell",1,"ECAC","Home","Win","Union",0,"ECAC"
994,"20152016","Union",0,"ECAC","Away","Loss","Cornell",1,"ECAC"
995,"20152016","Dartmouth",3,"ECAC","Home","Win","Colgate",2,"ECAC"
995,"20152016","Colgate",2,"ECAC","Away","Loss","Dartmouth",3,"ECAC"
996,"20152016","Rensselaer",3,"ECAC","Home","Win","Brown",2,"ECAC"
996,"20152016","Brown",2,"ECAC","Away","Loss","Rensselaer",3,"ECAC"
997,"20152016","Boston University",2,"Hockey East","Home","Win","Massachusetts",1,"Hockey East"
997,"20152016","Massachusetts",1,"Hockey East","Away","Loss","Boston University",2,"Hockey East"
998,"20152016","Merrimack",3,"Hockey East","Home","Win","New Hampshire",2,"Hockey East"
998,"20152016","New Hampshire",2,"Hockey East","Away","Loss","Merrimack",3,"Hockey East"
999,"20152016","Northeastern",3,"Hockey East","Home","Win","Maine",2,"Hockey East"
999,"20152016","Maine",2,"Hockey East","Away","Loss","Northeastern",3,"Hockey East"
1000,"20152016","Connecticut",1,"Hockey East","Home","Loss","Vermont",2,"Hockey East"
1000,"20152016","Vermont",2,"Hockey East","Away","Win","Connecticut",1,"Hockey East"
