"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
"20152016","Canisius",0,"@","Sacred Heart",4,"","",2015-10-31,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Harvard",7,"@","Dartmouth",0,"","",2015-10-31,"EC","Loss","Win","No","No","No","ECAC","ECAC"
"20152016","Union",2,"@","Rensselaer",3,"","",2015-10-31,"EC","Win","Loss","No","No","No","ECAC","ECAC"
"20152016","New Hampshire",4,"@","Merrimack",2,"","",2015-10-31,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
"20152016","Notre Dame",2,"@","Connecticut",1,"","",2015-10-31,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
"20152016","Northeastern",3,"@","Vermont",3,"OT","",2015-10-31,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
"20152016","North Dakota",2,"@","Colorado College",0,"","",2015-10-31,"NT","Loss","Win","No","No","No","NCHC","NCHC"
"20152016","Miami",1,"@","St. Cloud State",3,"","",2015-10-31,"NT","Win","Loss","No","No","No","NCHC","NCHC"
"20152016","Nebraska-Omaha",1,"@","Western Michigan",6,"","",2015-10-31,"NT","Win","Loss","No","No","No","NCHC","NCHC"
"20152016","Alabama-Huntsville",5,"@","Lake Superior",0,"","",2015-10-31,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Alaska",1,"@","Minnesota State",2,"","",2015-10-31,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Ferris State",3,"@","Michigan Tech",2,"","",2015-10-31,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Bemidji State",1,"@","Northern Michigan",3,"","",2015-10-31,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Bowling Green",2,"@","Alaska-Anchorage",4,"","",2015-10-31,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Holy Cross",7,"@","Brown",5,"","",2015-10-31,"NC","Loss","Win","No","No","No","ECAC","Atlantic Hockey"
"20152016","Denver",4,"@","Boston University",5,"OT","",2015-10-31,"NC","Win","Loss","No","No","No","Hockey East","NCHC"
"20152016","Providence",4,"@","Colgate",3,"","",2015-10-31,"NC","Loss","Win","No","No","No","ECAC","Hockey East"
"20152016","Niagara",0,"@","Cornell",4,"","",2015-10-31,"NC","Win","Loss","No","No","No","ECAC","Atlantic Hockey"
"20152016","Mercyhurst",1,"@","Ohio State",5,"","",2015-10-31,"NC","Win","Loss","No","No","No","Big Ten","Atlantic Hockey"
"20152016","Robert Morris",4,"@","Michigan",0,"","",2015-10-31,"NC","Loss","Win","No","No","No","Big Ten","Atlantic Hockey"
"20152016","Massachusetts-Lowell",6,"@","Minnesota-Duluth",3,"","",2015-10-31,"NC","Loss","Win","No","No","No","NCHC","Hockey East"
"20152016","Arizona State",1,"@","Wisconsin",2,"","",2015-10-31,"NC","Win","Loss","No","No","No","Big Ten","Independent"
"20152016","Maine",1,"vs.","Princeton",3,"","Capital City Classic",2015-10-31,"NC","Win","Loss","Yes","No","No","ECAC","Hockey East"
"20152016","Massachusetts",1,"vs.","Yale",6,"","Capital City Classic",2015-10-31,"NC","Win","Loss","Yes","No","No","ECAC","Hockey East"
"20152016","Army",2,"vs.","Bentley",6,"","",2015-11-01,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Dartmouth",2,"@","Harvard",5,"","",2015-11-01,"EC","Win","Loss","No","No","No","ECAC","ECAC"
"20152016","Notre Dame",8,"vs.","Connecticut",2,"","",2015-11-01,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
"20152016","Bowling Green",2,"@","Alaska-Anchorage",0,"","",2015-11-01,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Massachusetts",0,"@","Boston College",7,"","",2015-11-03,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
"20152016","Merrimack",5,"@","Bentley",1,"","",2015-11-04,"NC","Loss","Win","No","No","No","Atlantic Hockey","Hockey East"
"20152016","RIT",4,"@","Army",0,"","",2015-11-06,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Sacred Heart",1,"@","Holy Cross",5,"","",2015-11-06,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
