Simulation,Team,Wins,Losses,Ties,HomeWins,HomeLosses,HomeTies,AwayWins,AwayLosses,AwayTies,NeutralWins,NeutralLosses,NeutralTies,Pct,AdjPct,OppWinPct,OppOppWinPct,SOS,RPI,Pairwise,PWRank
2,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.4891035949415114,0.49128993253618497,0.4906777580096764,0.4301470468309567,1,59
2,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.44694050152334724,0.48019112349994664,0.47088094934649877,0.39821885154475783,0,60
3,St. Cloud State,26,9,6,17,3,2,8,4,4,1,2,0,0.7073170731707317,0.7025641025641026,0.556235390485956,0.5368317201872573,0.542264747870893,0.5823395865441954,59,1
3,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5276809736760325,0.5345540043134759,0.5326295557349918,0.5760890822241294,57,2
3,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5131422291184112,0.5314832572718249,0.5263477693888691,0.568028153774325,56,3
3,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4766947278012951,0.5023751078441209,0.4951846014321296,0.5679293315772419,56,4
3,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5575918937896491,0.5276798634306457,0.5360552319311667,0.564541423948375,56,5
3,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5062661219282052,0.48984046895195527,0.49443965178530525,0.553329738838979,54,6
3,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5568560921955165,0.5274197093920837,0.5356618965770449,0.5512791327131575,54,7
3,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5056900049942845,0.5051695145156725,0.5053152518496838,0.5434601230977892,52,8
3,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.48818935312362705,0.5004120773087731,0.4969897145369322,0.5380428323507866,50,9
3,North Dakota,18,14,10,10,5,6,7,8,4,1,1,0,0.5476190476190477,0.5441176470588235,0.5158361190930388,0.5342984722045955,0.5291290133333596,0.5328761717647256,50,10
3,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5020543200731261,0.4933738288856793,0.4958043664181644,0.5315391386879689,48,11
3,Michigan,19,17,4,10,7,2,5,8,2,4,2,0,0.525,0.5154639175257733,0.5620786506430787,0.5230961856024725,0.5340112758138423,0.529374436241825,48,12
3,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5522024788295622,0.5293841324072229,0.535773269405478,0.5325770784908901,47,13
3,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5354699148519637,0.5240589013077489,0.527253985100129,0.5300558734404814,47,14
3,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5390172287719116,0.5007214549396792,0.5114442716127043,0.5313664549410553,46,15
3,Bowling Green,24,12,7,11,4,5,11,8,2,2,0,0,0.6395348837209303,0.6445497630331753,0.4653376314274862,0.49716673933199856,0.4882545891187351,0.5273283825973452,42,16
3,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5508919363666602,0.5237000341405571,0.531313766763866,0.5234853250728995,42,17
3,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5329971089272293,0.5027273470515135,0.5112028803767139,0.5261617231240655,41,18
3,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5086816222172732,0.4925572256255519,0.4970720566712339,0.5166587911067775,41,19
3,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4678950206906036,0.49053591342326686,0.4841964634581211,0.5159938822470562,41,20
3,Colorado College,16,18,5,8,6,3,8,12,2,0,0,0,0.47435897435897434,0.48677248677248675,0.4992134662166053,0.5344938416952855,0.524615336561255,0.515154624114063,38,21
3,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48177189330170683,0.49786954614961165,0.4933622033521983,0.5150993727214026,37,22
3,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.45963102743230877,0.48491562901729013,0.4778359405734954,0.5144543034964199,37,23
3,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.46389569234821154,0.4843277346422847,0.4786067627999442,0.5100914357363218,37,24
3,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.4968778532043011,0.48490874820180646,0.48826009760250494,0.5090522160590216,36,25
3,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5365619102109856,0.5312489887507142,0.5327366067595902,0.5083759844814574,34,26
3,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.46990994845034595,0.5111982471073367,0.4996375234833793,0.5063070899809556,33,27
3,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.582621647052318,0.5231260725578891,0.5397848334163292,0.5026039881907385,33,28
3,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5059390659325285,0.493270990206264,0.49681805140961804,0.5023603740002516,31,29
3,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5360909980004134,0.5260338075977813,0.5288498209105182,0.5018286225134898,31,30
3,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4836892799433151,0.4869808801702728,0.48605923210672464,0.4947527574133768,29,31
3,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5097902086322446,0.4891989002804701,0.494964466618967,0.4936460303765963,28,32
3,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.45630801691010486,0.4977818922289088,0.4861692071396436,0.49094269482841696,27,33
3,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.4997838410764107,0.5037503651186461,0.5026397383868202,0.48919571288102426,26,34
3,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5047359315535686,0.49530282263377395,0.4979440931313165,0.4890494676979497,26,35
3,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4785227330892966,0.47667025507435973,0.4771889489185421,0.4889727927699877,24,36
3,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5421128707861115,0.5249797039158163,0.5297769906394989,0.48599553367729864,22,37
3,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.47055100735715655,0.496386211632354,0.48915235443529875,0.4873999801121883,21,38
3,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46535187153546964,0.49446300729004244,0.48631188927876207,0.4855948441113894,21,39
3,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.46062505737294895,0.5015870929399061,0.49011772298115813,0.48396760258069615,19,40
3,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.47033405361505126,0.4798577785519985,0.4771911355696533,0.48289335167724,18,41
3,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5167442469247875,0.5004574360448776,0.5050177430912524,0.4770779140600123,18,42
3,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.4900774329472533,0.478151308867778,0.48149062361003114,0.479344568692745,17,43
3,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.47924255515077985,0.47934178447965603,0.47931400026757065,0.47104463998562424,16,44
3,Bentley,13,19,6,6,8,2,7,11,4,0,0,0,0.42105263157894735,0.43617021276595747,0.47309770698856046,0.48200260359429853,0.4795092325446919,0.46867447760000824,16,45
3,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4554697161239651,0.4814902305740822,0.47420448652804936,0.4683701279018174,16,46
3,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.48753768215822574,0.47771979110414575,0.4804688005992881,0.46731036333606407,14,47
3,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4778243554670525,0.4971713659784227,0.491754203035239,0.46688195061897075,12,48
3,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48856526075350465,0.477346981704493,0.4804880998382163,0.4608685874414763,11,49
3,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5135223589121022,0.47774771419259116,0.4877646147140543,0.4581530064900861,10,50
3,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5010460266846131,0.496990267764265,0.4981258802619625,0.45535541648578004,9,51
3,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.4815071906221569,0.4894166317503937,0.48720198823448735,0.4547869660362008,8,52
3,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.4764184750968923,0.4821249777214472,0.48052715698657184,0.4547067449854379,7,53
3,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.48563701197362713,0.4777273243635281,0.4799420368943558,0.4489395785182245,6,54
3,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.49129896986693017,0.48841689302390584,0.4892238745399526,0.4475100111681224,5,55
3,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.4642607530311328,0.4851441500187301,0.4792967988622028,0.4455837102577633,4,56
3,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.45711778622021526,0.4799533670852551,0.47355940444304395,0.4418747556444217,3,57
3,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.514871870155622,0.48709708301864585,0.4948740234169992,0.4265609229681548,2,58
3,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.4905614895212975,0.4916482373849046,0.4913439479830946,0.4306466893110204,1,59
3,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.447884629766282,0.4818431804943267,0.47233478629047415,0.3993092292527394,0,60
4,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5573151315500022,0.5346594058886301,0.5410030090738144,0.5798360264388687,59,1
4,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.532212370744743,0.5358263866699869,0.5348144622109187,0.5777277620810746,57,2
4,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5182341668836163,0.5331925969553879,0.5290042365352918,0.5700205041341422,56,3
4,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4770369195799026,0.5030552194508701,0.4957700954869992,0.568368452118394,56,4
4,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.556868189496866,0.5270874057362687,0.535426025189236,0.5640695188919269,56,5
4,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5552344816523614,0.5266633738330989,0.5346632840224924,0.5505301732972432,55,6
4,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.49950192764272605,0.48643437310217574,0.4900932883735298,0.5500699662801474,53,7
4,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5054410718506145,0.5058988925360444,0.505770702744124,0.5438017112686193,52,8
4,Michigan,20,15,5,12,5,2,4,8,3,4,2,0,0.5625,0.5555555555555556,0.550459952095564,0.528164514412648,0.5344072369638645,0.5396943166117874,51,9
4,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.4905091621949461,0.5006541336641651,0.4978135416527838,0.5386607026876753,50,10
4,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5395907939728429,0.5264310323566623,0.5301157656091929,0.5322022088222793,49,11
4,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5576046385300565,0.5312466066813558,0.5386268555989919,0.5347172681360256,48,12
4,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5026517761679644,0.49436355781283575,0.4966842589522718,0.5321990580885494,47,13
4,Boston University,22,14,5,8,6,5,10,5,0,4,3,0,0.5975609756097561,0.5865384615384616,0.540691306476684,0.5015720068507166,0.5125254107459875,0.531028673444106,46,14
4,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5123759170419021,0.5328462306654699,0.5271145428508709,0.5306451854886687,45,15
4,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5226770222637342,0.5303196003251135,0.5227397002438352,43,16
4,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5327908231299168,0.5032907855462961,0.51155079606971,0.5264226598938125,42,17
4,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.507671395244094,0.4935589443558251,0.49751043060454037,0.5169875715567573,41,18
4,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4578552841261335,0.4895099887717095,0.4806466714709482,0.5192350036032112,40,19
4,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.46108317366833534,0.4871766761058988,0.47987049542338106,0.5159802196338341,40,20
4,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4626948296188649,0.48676177054677594,0.4800230270869609,0.512863804968686,39,21
4,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.4826130590358368,0.49833414806967796,0.49393224314020245,0.5155269025624057,38,22
4,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4650534303374435,0.486319659998365,0.48036511569330703,0.5114102004063439,37,23
4,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5317947666480967,0.5222382042706543,0.5117903850465662,36,24
4,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5301200979692258,0.5315444932413397,0.5074818993427694,35,25
4,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.47049391191519585,0.5115216411160851,0.5000338769398361,0.5066043550732982,34,26
4,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.4920880497349239,0.48131806906818475,0.4843336636548717,0.5061073905982967,34,27
4,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5427187957977031,0.5265323683272521,0.5310645680189784,0.503489682844835,33,28
4,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5068350142177173,0.4942904278540588,0.49780291203588317,0.5030990194699504,31,29
4,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810836697109544,0.5219211514325518,0.5384866565505045,0.50163035554137,31,30
4,Quinnipiac,17,18,4,7,9,1,10,9,3,0,0,0,0.48717948717948717,0.5,0.5110784406256879,0.4912398956376212,0.4967946882342799,0.4975960161757099,29,31
4,Army,16,15,7,6,8,4,10,7,3,0,0,0,0.5131578947368421,0.517948717948718,0.47772015687084757,0.4855962870649317,0.4833909706105881,0.4920304074451206,27,32
4,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.45750966969070506,0.4985782135492764,0.4870790212688764,0.4916250554253416,27,33
4,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.48135370577321035,0.4789150175096898,0.47959785022347556,0.4907794687486877,26,34
4,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.4999576285857245,0.5047476423639642,0.5034064385060572,0.4897707379704519,25,35
4,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5053227956803309,0.4962286487209429,0.4987750098695716,0.489672655251641,25,36
4,Bemidji State,16,16,8,8,8,4,8,8,4,0,0,0,0.5,0.5,0.48389172427882976,0.4853317003323577,0.48492850703736984,0.4886963802780274,23,37
4,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5475965202431019,0.5255792495306008,0.5317440853301011,0.48747085469525026,21,38
4,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.47169724287839204,0.4970143471061328,0.4899255579223654,0.4879798827274884,20,39
4,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46746662472151224,0.49516642342980727,0.48741047979148466,0.4864187869959314,20,40
4,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.46088928222882536,0.5020624259702732,0.4905339457226678,0.48427976963682845,18,41
4,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5170913922453214,0.5012155838869546,0.5056608102272973,0.47756021441204605,18,42
4,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.4928141598219112,0.4800346100458897,0.48361288398317576,0.4809362639726035,17,43
4,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.4817198901708094,0.48152130256998266,0.48157690709821416,0.4727418201086069,16,44
4,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.47341934525783674,0.4819595354893991,0.4795682822245616,0.4723135743057839,16,45
4,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4568880869404998,0.48354240436566653,0.4760791954866198,0.46977615962074526,16,46
4,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.48898300255442545,0.4797001517280233,0.4822993499594159,0.4686832753561599,14,47
4,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4779359572797302,0.49773604494761936,0.4921920204006104,0.46721031364299925,12,48
4,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.49082744703505243,0.47970514295588873,0.4828193880980546,0.46261705363635497,11,49
4,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.4817866730539474,0.49028667057034736,0.4879066712657554,0.45531547830965174,10,50
4,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5006093407216112,0.4967539509307363,0.4978334600721812,0.4551361013434442,9,51
4,Alabama-Huntsville,12,25,2,6,7,1,6,18,1,0,0,0,0.3333333333333333,0.3532608695652174,0.5113250273385576,0.47707900670473974,0.4866678924822087,0.4533161367529609,8,52
4,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.4709640151249966,0.4787158728443831,0.4765453526829549,0.45172039175772516,7,53
4,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.48793977629969654,0.4802534351553213,0.4824056106757464,0.45078725885426746,6,54
4,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.4927313232729678,0.4890151720313149,0.49005569437897767,0.4481338760473912,5,55
4,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.45846065752515497,0.4816742905406811,0.4751744732963338,0.4424919660833615,4,56
4,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.4522225429474826,0.4761237380282146,0.4694314034056096,0.438778754866346,3,57
4,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.5154887032048874,0.4884410755483683,0.49601441129219365,0.42741621387455064,2,58
4,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.49149025522037043,0.4927550684250072,0.4924009207277089,0.4314394188694811,1,59
4,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.4437080546556494,0.477055428080663,0.4677181635216592,0.39584676217612813,0,60
5,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5573151315500022,0.5353309423021877,0.5414865152915758,0.5801986561021897,59,1
5,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.530271657727832,0.5329130531239523,0.5321734624130385,0.5757470122326644,57,2
5,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5154432606152891,0.5304462836432027,0.5262454371953869,0.5679514046292135,56,3
5,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4751311456240332,0.5015137339405064,0.49412660921189383,0.567135837412065,56,4
5,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.5271797713089771,0.5355167591708168,0.5641375693781125,56,5
5,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5053010272789,0.48891919930014616,0.4935061111341973,0.5526295833506479,54,6
5,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5556174850135682,0.5270280624949036,0.5350331008001297,0.5508075358804712,54,7
5,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5061321385539902,0.5054479776725245,0.5056395427193349,0.5437033412500275,52,8
5,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.48988618905255965,0.5000302577271054,0.49718991849823263,0.538192985321762,51,9
5,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5536887043402887,0.5280156278988013,0.5352040893024178,0.5321501934135949,48,10
5,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5393330049497567,0.49990451027557103,0.5109444887843431,0.5309916178197844,48,11
5,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5005799263799204,0.4928743572894564,0.49503191663478635,0.5309598013504353,48,12
5,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5139923938008096,0.5323744975134116,0.527227508473883,0.5307299097059277,47,13
5,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.537703987677031,0.5239239785774504,0.527782381125333,0.5304521704593843,47,14
5,Michigan,19,16,5,11,6,2,4,8,3,4,2,0,0.5375,0.5287958115183247,0.5407642949777407,0.5230851229731167,0.5280352911344114,0.5282254212303897,46,15
5,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5229521776745544,0.5305177122209039,0.522888284165678,43,16
5,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5326431344576379,0.5028144242404664,0.5111664631012744,0.5261344101674859,42,17
5,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.4643907335514217,0.4889011090328288,0.48203820389803476,0.5176060009898245,41,18
5,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4603889281137249,0.49240623519557564,0.4834413892126574,0.5213310419094931,40,19
5,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5074903321688158,0.4917701664350868,0.4961718128405309,0.5159836082337501,40,20
5,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4675765677926823,0.48947914510295837,0.48334642345608114,0.5153563522455262,40,21
5,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48022169420462807,0.49748062583688274,0.49264812497985144,0.5145638139421425,37,22
5,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4670714759845214,0.48744963738420405,0.48174375219229293,0.5124441777805833,37,23
5,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5320207560505731,0.5224009166404373,0.5119124193239034,36,24
5,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49608959222928295,0.48385040302777693,0.48727737600419857,0.5083151748602919,36,25
5,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5301671245102625,0.5315783523508861,0.5075072936749293,34,26
5,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.4700655794633624,0.510605863129471,0.4992545837029606,0.5060198851456414,33,27
5,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810836697109544,0.5222239156565179,0.5387046467917601,0.5017938482223118,33,28
5,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5043583128219462,0.49249645451349033,0.495817774839858,0.5016101665729314,31,29
5,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5383793551033927,0.5240409116132982,0.5280556757905247,0.5012330136734946,31,30
5,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4835238612297277,0.4861465491460181,0.48541219652945683,0.4942674807304259,29,31
5,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5062385766589987,0.4888497386439135,0.4937186132881374,0.4927116403784742,28,32
5,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4818584993484635,0.48017150408438686,0.48064386275832827,0.49156397814982733,27,33
5,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4549995455091331,0.497030167149666,0.4852615930903168,0.49026198429142187,26,34
