"Team","Wins","Losses","Ties","HomeWins","HomeLosses","HomeTies","AwayWins","AwayLosses","AwayTies","NeutralWins","NeutralLosses","NeutralTies","Pct","AdjPct","OppWinPct","OppOppWinPct","SOS","RPI"
"Northeastern",22,7,1,15,2,0,6,5,1,1,0,0,0.75,0.753623188405797,0.492310659141054,0.494150043011909,0.493635015528069,0.558632058747501
"Minnesota",17,11,6,8,8,3,8,3,3,1,0,0,0.588235294117647,0.571428571428571,0.559957252578451,0.528653524767045,0.537418568554238,0.545921069272822
"Dartmouth",17,8,3,8,4,2,9,4,1,0,0,0,0.660714285714286,0.659574468085106,0.513563370894931,0.497022576551685,0.501653998967794,0.541134116247122
"Penn State",16,12,6,10,5,2,6,7,4,0,0,0,0.558823529411765,0.560975609756098,0.512737277474689,0.528065943688414,0.523773917148571,0.533074340300453
"Boston University",18,9,4,10,4,1,7,4,3,1,1,0,0.645161290322581,0.644736842105263,0.509294815506783,0.489121249270678,0.494769847816788,0.532261596388907
"St. Cloud State",13,11,6,6,7,3,7,4,3,0,0,0,0.533333333333333,0.525974025974026,0.56947480354542,0.51804029177731,0.532441955072381,0.530824972797793
"Nebraska-Omaha",14,11,3,9,4,3,5,7,0,0,0,0,0.553571428571429,0.541353383458647,0.53387571075541,0.516483864795225,0.521353581664077,0.526353532112719
"Wisconsin",15,14,6,7,9,3,7,5,2,1,0,1,0.514285714285714,0.5,0.543424392568946,0.525306164102653,0.530379268073215,0.522784451054911
"Ferris State",17,10,5,9,4,1,8,6,4,0,0,0,0.609375,0.624203821656051,0.482018863567431,0.491139860532698,0.488585981382423,0.52249044145083
"Boston College",14,10,5,7,4,3,7,4,2,0,2,0,0.568965517241379,0.56551724137931,0.532290210120174,0.497691335142546,0.507379020136282,0.521913575447039
"North Dakota",15,14,3,10,8,1,5,6,2,0,0,0,0.515625,0.496815286624204,0.527023825431469,0.528030318526102,0.527748500459605,0.520015197000754
"Maine",15,11,3,9,4,1,6,6,2,0,1,0,0.568965517241379,0.571428571428571,0.495200826312528,0.502184792045627,0.500229281640359,0.518029104087412
"Union",19,14,2,8,6,1,10,7,1,1,1,0,0.571428571428571,0.579545454545454,0.480180107140334,0.502948530283935,0.496573371803727,0.517316392489159
"Bowling Green",14,10,2,9,3,2,5,7,0,0,0,0,0.576923076923077,0.573770491803279,0.49206062304423,0.494513090778112,0.493826399812625,0.513812422810288
"Mercyhurst",16,12,6,10,4,2,6,8,4,0,0,0,0.558823529411765,0.567901234567901,0.512094408419721,0.489216500523596,0.495622314734511,0.513692044692859
"Michigan State",10,13,9,7,5,4,2,7,5,1,1,0,0.453125,0.444444444444444,0.572233893557423,0.522363715815354,0.536327365583133,0.513356635298461
"Providence",15,11,4,8,5,0,5,6,4,2,0,0,0.566666666666667,0.575342465753425,0.471994733564381,0.500221784173,0.492318210002587,0.513074273940296
"Cornell",12,9,6,5,4,4,6,5,2,1,0,0,0.555555555555556,0.555555555555555,0.487640213231611,0.50304825670569,0.498734004532948,0.5129393922886
"RIT",16,10,8,4,5,8,12,5,0,0,0,0,0.588235294117647,0.584269662921348,0.502510810335183,0.482851150088605,0.488355854957646,0.512334306948572
"Quinnipiac",17,14,3,8,5,3,9,9,0,0,0,0,0.544117647058823,0.550898203592814,0.49831567113125,0.495778230311073,0.496488713740723,0.510091086203746
"Bentley",15,11,7,10,3,2,5,8,5,0,0,0,0.560606060606061,0.574193548387097,0.49324171378476,0.484505015692312,0.486951291158197,0.508761855465422
"Army",16,12,5,9,4,2,7,8,3,0,0,0,0.560606060606061,0.572327044025157,0.458910812646203,0.487960026221987,0.479826246420767,0.502951445821865
"Robert Morris",15,13,5,4,9,3,10,4,2,1,0,0,0.53030303030303,0.528409090909091,0.50516920785309,0.488817059310856,0.493395660902681,0.502149018404284
"Holy Cross",16,12,6,7,6,4,9,6,2,0,0,0,0.558823529411765,0.558139534883721,0.466314511089053,0.488682825843671,0.482419697712378,0.501349657005214
"Canisius",14,10,10,6,6,4,8,4,6,0,0,0,0.558823529411765,0.563218390804598,0.456366169892154,0.485452367276276,0.477308232008722,0.498785771707691
"Rensselaer",15,17,1,8,7,1,6,9,0,1,1,0,0.46969696969697,0.46583850931677,0.52085195261732,0.49961976828472,0.505564779897848,0.495633212252579
"New Hampshire",15,14,2,11,5,0,3,9,2,1,0,0,0.516129032258065,0.51048951048951,0.470758375748429,0.496978793469269,0.489637076507434,0.494850185002953
"Princeton",12,12,5,7,6,3,5,6,2,0,0,0,0.5,0.489510489510489,0.488622411970314,0.49725611129051,0.494838675480855,0.493506628988264
"Miami",8,14,8,5,6,5,3,8,3,0,0,0,0.4,0.39041095890411,0.551139914752928,0.51149891704631,0.522598396404163,0.48955153702915
"Connecticut",13,15,4,7,7,2,6,8,2,0,0,0,0.46875,0.468354430379747,0.481136642822315,0.500769425263834,0.495272246180208,0.488542792230093
"Michigan Tech",12,11,6,9,2,3,2,8,3,1,1,0,0.517241379310345,0.515151515151515,0.467734059612402,0.483972011623684,0.479425385060525,0.488356917583273
"Minnesota State",9,10,5,5,5,1,4,5,4,0,0,0,0.479166666666667,0.487394957983193,0.485394169161918,0.488575075978002,0.487684422069499,0.487612056047922
"Bemidji State",13,13,2,8,3,2,5,10,0,0,0,0,0.5,0.507692307692308,0.465716721187309,0.485627350221224,0.480052374091728,0.486962357491873
"St. Lawrence",11,15,6,8,6,2,3,9,4,0,0,0,0.4375,0.43421052631579,0.499674734515589,0.500640359504078,0.500369984507301,0.483830119959423
"Michigan",10,19,3,6,10,1,4,8,2,0,1,0,0.359375,0.35,0.531913371898772,0.523247416795925,0.525673884224722,0.481755413168542
"Clarkson",10,16,6,6,7,2,3,9,4,1,0,0,0.40625,0.406451612903226,0.524413475372816,0.499742417927743,0.506650314012363,0.481600638735079
"Yale",11,13,4,7,5,3,4,7,1,0,1,0,0.464285714285714,0.451851851851852,0.472907896406042,0.495579792940677,0.48923166191098,0.479886709396198
"Air Force",14,15,7,8,6,3,6,9,4,0,0,0,0.486111111111111,0.491428571428571,0.453022018767291,0.484177943473956,0.47545428455609,0.47944785627421
"Brown",8,15,6,7,6,2,1,9,4,0,0,0,0.379310344827586,0.367647058823529,0.505327909525527,0.495194027015628,0.4980315141184,0.465435400294682
"Alaska",9,14,3,3,7,2,6,7,1,0,0,0,0.403846153846154,0.413533834586466,0.482900949853626,0.481422324420124,0.481836339541504,0.464760713302745
"Vermont",8,17,6,5,6,4,3,11,2,0,0,0,0.354838709677419,0.351351351351351,0.495621006316714,0.498002919047044,0.497335983482552,0.460839825449752
"Merrimack",9,17,3,6,8,0,3,9,3,0,0,0,0.362068965517241,0.361702127659574,0.485452475126079,0.495822032640505,0.492918556536465,0.460114449317243
"Colorado College",5,18,7,3,8,2,2,10,5,0,0,0,0.283333333333333,0.292517006802721,0.516295339659168,0.513938774980995,0.514598613090883,0.459078211518843
"American International",7,17,9,3,7,5,4,10,4,0,0,0,0.348484848484849,0.355828220858896,0.495045861568523,0.487129673787705,0.489346206366334,0.455966709989474
"Northern Michigan",8,15,6,5,6,2,2,8,3,1,1,1,0.379310344827586,0.375,0.465007529507529,0.489097256842078,0.482352133188405,0.455514099891304
"Lake Superior",8,17,4,6,5,2,2,11,2,0,1,0,0.344827586206897,0.340740740740741,0.503412437870771,0.487060676636218,0.491639169781893,0.453914562521605
"Arizona State",8,17,3,3,5,2,5,10,1,0,2,0,0.339285714285714,0.357664233576642,0.444889799092894,0.494959182053627,0.480939754824621,0.450120874512627
"Sacred Heart",8,21,5,2,12,2,6,9,3,0,0,0,0.308823529411765,0.322033898305085,0.493296227416766,0.481516199382516,0.484814607232106,0.444119430000351
"Colgate",6,23,5,2,11,3,4,12,2,0,0,0,0.25,0.257309941520468,0.487672596218276,0.490816346842967,0.489936096668053,0.431779557881157
"Niagara",6,24,4,2,13,1,4,11,3,0,0,0,0.235294117647059,0.247126436781609,0.480512875819781,0.481763783291132,0.481413529199153,0.422841756094767
"Massachusetts",3,23,6,2,7,6,1,16,0,0,0,0,0.1875,0.173333333333333,0.502045021549332,0.48810927808947,0.492011286258231,0.412341798027007
"Yale",17,5,6,10,3,2,6,2,4,1,0,0,0.714285714285714,0.708029197080292,0.505793075456489,0.514127332695679,0.511793740668706,0.560852604771602
"Minnesota",21,8,5,13,5,1,7,3,4,1,0,0,0.691176470588235,0.680722891566265,0.52104061406918,0.515344390334817,0.516939332980438,0.557885222626895
"Union",22,8,5,8,4,3,14,3,1,0,1,1,0.7,0.700549450549451,0.501434229689724,0.513020836898125,0.509776586879773,0.557469802797192
"St. Lawrence",19,10,3,12,1,3,7,9,0,0,0,0,0.640625,0.653061224489796,0.532420024833553,0.514627733010192,0.519609574720733,0.552972487162999
"Wisconsin",20,9,6,9,6,4,9,3,2,2,0,0,0.657142857142857,0.640449438202247,0.517392693656739,0.513482139155027,0.514577094415506,0.546045180362191
"Clarkson",18,10,4,9,4,2,8,6,2,1,0,0,0.625,0.630573248407643,0.533585996303471,0.511507365489414,0.51768938211735,0.545910348689923
"Penn State",20,11,3,12,4,1,8,7,2,0,0,0,0.632352941176471,0.638036809815951,0.515923609011873,0.512858353321196,0.513716624914586,0.544796671139927
"Harvard",14,9,4,6,3,2,8,6,1,0,0,1,0.592592592592593,0.608208955223881,0.536718865110175,0.515900828514938,0.521729878761604,0.543349647877173
"Air Force",21,7,8,9,5,3,12,2,5,0,0,0,0.694444444444444,0.693548387096774,0.473879971922207,0.497866641777021,0.491150374217673,0.541749877437449
"Boston College",16,7,6,7,3,4,7,4,2,2,0,0,0.655172413793103,0.652777777777778,0.513003113074248,0.49908327247793,0.502980827844899,0.540430065328119
"Northeastern",19,9,2,12,4,1,7,4,1,0,1,0,0.666666666666667,0.655172413793103,0.493507665090362,0.50125719859815,0.49908732921597,0.538108600360253
"Canisius",19,12,3,9,7,0,10,5,3,0,0,0,0.602941176470588,0.606936416184971,0.510267694311482,0.499813549198962,0.502740709830468,0.528789636419094
"Denver",17,8,5,7,6,3,10,2,2,0,0,0,0.65,0.636942675159236,0.455907533136833,0.499514454104104,0.487304516233268,0.52471405596476
"Princeton",15,11,3,12,4,0,3,7,3,0,0,0,0.568965517241379,0.56390977443609,0.487931240041657,0.515734716220918,0.507949742890725,0.521939750777066
"Nebraska-Omaha",14,7,7,9,4,3,5,3,4,0,0,0,0.625,0.613138686131387,0.47521773981628,0.496047620872004,0.490215254176401,0.520946112165148
"American International",15,10,8,7,4,4,8,6,4,0,0,0,0.575757575757576,0.585365853658537,0.497917338277453,0.499739680645021,0.499229424782102,0.520763532001211
"Quinnipiac",15,14,5,9,3,4,6,11,1,0,0,0,0.514705882352941,0.522012578616352,0.515266223664225,0.511163019361837,0.512311916566506,0.514737082078967
"Ohio State",17,15,2,7,8,2,10,7,0,0,0,0,0.529411764705882,0.528735632183908,0.490174874640253,0.515021194153935,0.508064224690104,0.513232076563555
"Connecticut",15,12,5,9,5,2,6,7,3,0,0,0,0.546875,0.548387096774194,0.492991413583738,0.501825125188952,0.499351685939492,0.511610538648168
"Michigan Tech",15,10,4,10,2,2,4,7,2,1,1,0,0.586206896551724,0.58955223880597,0.498875509915896,0.480296787827726,0.485498830012414,0.511512182210803
"Cornell",12,12,3,7,5,1,5,6,2,0,1,0,0.5,0.5,0.514546758046269,0.514810010763053,0.514736300002353,0.511052225001765
"Western Michigan",16,10,4,9,6,2,7,4,2,0,0,0,0.6,0.586666666666667,0.454387820512821,0.497567072030248,0.485476881605368,0.510774327870693
"New Hampshire",14,11,6,9,4,3,5,6,3,0,1,0,0.548387096774194,0.543624161073825,0.484066805923726,0.501757228824613,0.496803910412364,0.50850897307773
"Vermont",12,11,8,8,4,3,4,7,5,0,0,0,0.516129032258065,0.52027027027027,0.506129943801294,0.502195922285372,0.50329744830983,0.50754065379994
"RIT",17,15,2,6,10,1,11,5,1,0,0,0,0.529411764705882,0.527777777777778,0.508442267688499,0.496760578871793,0.500031451740471,0.506968033249798
"Robert Morris",14,13,6,4,8,4,9,5,2,1,0,0,0.515151515151515,0.514450867052023,0.506371514147012,0.498816463831084,0.500931877919544,0.504311625202664
"Army",13,13,7,7,5,3,6,8,4,0,0,0,0.5,0.509316770186335,0.478900637880929,0.502196981030211,0.495674004948412,0.499084696257893
"Lake Superior",15,13,1,10,3,0,5,9,1,0,1,0,0.53448275862069,0.544776119402985,0.468903534276669,0.485887455379269,0.481131957470541,0.497042997953652
"Providence",11,13,6,6,5,2,4,7,4,1,1,0,0.466666666666667,0.472602739726027,0.4912710371944,0.502795248864458,0.499568469596842,0.492827037129138
"Maine",12,13,4,11,3,0,1,9,4,0,1,0,0.482758620689655,0.48062015503876,0.474668955472346,0.503493440229367,0.495422584497401,0.491721977132741
"Mercyhurst",13,16,5,7,5,4,6,11,1,0,0,0,0.455882352941176,0.460122699386503,0.510039566519048,0.497363698880904,0.500912941819585,0.490715381211314
"Holy Cross",12,14,8,7,7,3,5,7,5,0,0,0,0.470588235294118,0.470238095238095,0.483854419705025,0.502006105208836,0.496923633267769,0.49025224876035
"Alaska",10,10,6,4,3,5,6,7,1,0,0,0,0.5,0.5078125,0.474473989169531,0.486295905234794,0.48298576873652,0.48919245155239
"Notre Dame",12,16,4,9,7,2,3,9,2,0,0,0,0.4375,0.421052631578947,0.517139394896982,0.507927806451724,0.510507051216396,0.488143446307034
"Bowling Green",13,12,1,7,7,0,6,5,1,0,0,0,0.519230769230769,0.511450381679389,0.472929470868402,0.479867870060808,0.477925118286935,0.486306434135048
"Northern Michigan",11,12,6,6,6,1,5,4,4,0,2,1,0.482758620689655,0.482876712328767,0.500137389246978,0.477666438853123,0.483958304963403,0.483687906804744
"Bentley",11,16,6,7,6,2,4,10,4,0,0,0,0.424242424242424,0.430379746835443,0.502806577854479,0.500097441550331,0.500855999715493,0.48323693649548
"Dartmouth",7,13,8,6,5,3,1,8,5,0,0,0,0.392857142857143,0.386363636363636,0.529913750236178,0.509219093988613,0.515013597737931,0.482851107394358
"Michigan",10,16,6,7,7,3,3,8,3,0,1,0,0.40625,0.393548387096774,0.510053457193828,0.511722044500874,0.511254840054901,0.48182822681537
"Colgate",10,17,7,8,5,3,2,12,4,0,0,0,0.397058823529412,0.394904458598726,0.516146478450666,0.50696926142737,0.509538882193893,0.480880276295101
"North Dakota",12,16,4,6,10,3,6,6,1,0,0,0,0.4375,0.420731707317073,0.512116173968308,0.494288205620651,0.499280036757995,0.479642954397764
"Arizona State",9,15,4,3,6,1,5,9,2,1,0,1,0.392857142857143,0.413669064748201,0.499578239243079,0.499507915638138,0.499527606247522,0.478062970872692
"Boston University",11,16,4,7,5,3,3,11,0,1,0,1,0.419354838709677,0.410344827586207,0.511996183724518,0.494377595374121,0.499310800112232,0.477069306980726
"Brown",9,17,3,5,8,2,4,9,1,0,0,0,0.362068965517241,0.356643356643357,0.523591236716455,0.511222799783215,0.514685962124522,0.475175310754231
"Merrimack",8,14,7,5,7,2,3,7,5,0,0,0,0.396551724137931,0.398601398601399,0.498054772775868,0.498019032666713,0.498029039897276,0.473172129573307
"Minnesota State",9,12,3,6,3,2,3,9,1,0,0,0,0.4375,0.441441441441441,0.451801431973846,0.490673555417035,0.479789360852942,0.470202381000067
"Sacred Heart",10,19,5,4,10,2,6,9,3,0,0,0,0.367647058823529,0.375722543352601,0.506062315036199,0.495469672746476,0.498435612587598,0.467757345278849
"Ferris State",12,18,2,7,7,0,5,11,2,0,0,0,0.40625,0.415584415584416,0.46360020661157,0.487787817455022,0.481015286418855,0.464657568710245
"Miami",10,16,4,5,9,2,5,7,2,0,0,0,0.4,0.394736842105263,0.492995750594435,0.485680796063814,0.487728983332388,0.464480948025607
"St. Cloud State",9,17,4,3,11,2,6,6,2,0,0,0,0.366666666666667,0.367088607594937,0.530591039293571,0.482263876637494,0.495795482181196,0.463618763534631
"Massachusetts",7,17,8,5,4,6,2,13,2,0,0,0,0.34375,0.337837837837838,0.512618385463213,0.496639329550453,0.501113465206026,0.460294558363979
"Michigan State",9,22,1,4,12,0,4,9,1,1,1,0,0.296875,0.294478527607362,0.531327086324118,0.500622753921036,0.509219966993899,0.455534607147265
"Bemidji State",9,17,2,5,7,1,4,10,1,0,0,0,0.357142857142857,0.360294117647059,0.4933074202646,0.477200972066023,0.481710777561624,0.451356612582983
"Rensselaer",6,22,5,3,9,4,3,12,0,0,1,1,0.257575757575758,0.25,0.515202481708176,0.511761310093961,0.512724838145941,0.447043628609456
"Niagara",6,21,7,2,8,6,4,13,1,0,0,0,0.279411764705882,0.281437125748503,0.499881502295329,0.497325530560607,0.498041202646329,0.443890183421873
"Colorado College",8,21,1,6,6,1,2,15,0,0,0,0,0.283333333333333,0.277372262773723,0.492276921417369,0.485883484898428,0.487673647123732,0.435098301036229
"Union",24,6,5,9,3,3,13,3,2,2,0,0,0.757142857142857,0.759776536312849,0.487303098825445,0.512868270263937,0.505710022261159,0.569226650774082
"Northeastern",19,5,6,14,1,2,4,4,4,1,0,0,0.733333333333333,0.737226277372263,0.51826654968939,0.503227469892403,0.507438412235559,0.564885378519735
"New Hampshire",20,7,4,13,1,2,6,6,2,1,0,0,0.709677419354839,0.72027972027972,0.49112066646881,0.509571861727223,0.504405527054867,0.55837407536108
"Minnesota",22,10,2,13,6,0,8,4,2,1,0,0,0.676470588235294,0.664670658682635,0.508128029654976,0.508802048835426,0.5086133234649,0.547627657269334
"Wisconsin",20,8,7,9,5,5,11,2,1,0,1,1,0.671428571428571,0.652777777777778,0.508071171369783,0.510303826775589,0.509678683261963,0.545453456890917
"Harvard",14,8,5,8,1,2,5,7,3,1,0,0,0.611111111111111,0.634920634920635,0.516355720299973,0.509919584514565,0.511721702534479,0.542521435631018
"Ohio State",20,9,5,8,6,3,12,3,2,0,0,0,0.661764705882353,0.655367231638418,0.476778879950012,0.512580246694466,0.502555864006019,0.540758705914119
"Cornell",17,9,1,8,4,1,8,5,0,1,0,0,0.648148148148148,0.649253731343283,0.486355931344196,0.510643793097746,0.503843191806752,0.540195826690885
"Air Force",22,8,6,13,1,3,9,7,3,0,0,0,0.694444444444444,0.711764705882353,0.449524764192491,0.491612610011673,0.479828013182302,0.537812186357315
"Lake Superior",17,8,4,8,2,3,9,5,1,0,1,0,0.655172413793103,0.664335664335664,0.477538768050132,0.501053094411469,0.494469083030295,0.536935728356637
"Dartmouth",15,9,4,9,5,0,6,4,4,0,0,0,0.607142857142857,0.608695652173913,0.526248500873618,0.503297173829494,0.509723545401849,0.534466572094865
"Western Michigan",17,9,4,11,5,1,6,4,3,0,0,0,0.633333333333333,0.623287671232877,0.46774549651262,0.507810846252416,0.496592548325273,0.528266329052174
"Providence",15,10,5,9,2,2,5,7,3,1,1,0,0.583333333333333,0.595744680851064,0.480438100045978,0.511730341150673,0.502968513641358,0.526162555443785
"Quinnipiac",17,12,5,9,5,2,8,7,3,0,0,0,0.573529411764706,0.580838323353293,0.497825820998266,0.506915348993619,0.50437028115492,0.523487291704514
"Bentley",16,8,9,7,4,4,9,4,5,0,0,0,0.621212121212121,0.62874251497006,0.469170688011594,0.493964918066512,0.487022533651135,0.522452528980866
"Ferris State",16,10,6,10,2,2,6,8,4,0,0,0,0.59375,0.613333333333333,0.471387734487735,0.497773623261291,0.490385574404695,0.521122514136855
"Connecticut",13,9,10,6,3,7,7,6,3,0,0,0,0.5625,0.563291139240506,0.485886822612052,0.509625517430652,0.502978682881444,0.51805679697121
"Michigan Tech",16,11,2,8,5,1,7,5,1,1,1,0,0.586206896551724,0.583333333333333,0.513567653751477,0.487150816837065,0.4945475311731,0.516743981713158
"Penn State",15,12,7,10,5,2,5,7,5,0,0,0,0.544117647058823,0.54601226993865,0.484318200517735,0.507562972024335,0.501054436002487,0.512293894486528
"Vermont",12,12,7,7,4,4,5,8,3,0,0,0,0.5,0.503355704697987,0.529196642283891,0.506999328258245,0.513214576185425,0.510749858313566
"Nebraska-Omaha",13,10,5,9,4,3,4,6,2,0,0,0,0.553571428571429,0.541353383458647,0.496444908474984,0.500448714975627,0.499327649155447,0.509834082731247
"Holy Cross",15,10,9,8,5,4,7,5,5,0,0,0,0.573529411764706,0.57396449704142,0.477870671342355,0.491724466775467,0.487845404054196,0.509375177301002
"North Dakota",14,13,5,8,9,2,6,4,3,0,0,0,0.515625,0.496932515337423,0.528162373158539,0.501496765911795,0.508963135940883,0.505955480790019
"St. Lawrence",13,14,5,10,3,3,3,11,2,0,0,0,0.484375,0.482758620689655,0.516439193514958,0.506915191209732,0.509581911855195,0.50287608906381
"RIT",14,13,7,5,8,4,9,5,3,0,0,0,0.514705882352941,0.514124293785311,0.526420568298019,0.483517721208644,0.495530518393669,0.500178962241579
"Denver",12,12,6,7,6,3,5,6,3,0,0,0,0.5,0.493243243243243,0.487802294052294,0.507499283718188,0.501984126611738,0.499798905769614
"Minnesota State",12,11,1,8,2,1,4,9,0,0,0,0,0.520833333333333,0.532110091743119,0.462252107857929,0.498521478705816,0.488366054868407,0.499302064087085
"Colgate",13,14,7,9,4,3,4,10,4,0,0,0,0.485294117647059,0.490566037735849,0.503611754533927,0.501196463790725,0.501872745198821,0.499046068333078
"Sacred Heart",13,11,10,4,5,7,9,6,3,0,0,0,0.529411764705882,0.53448275862069,0.479708108109776,0.489341146060847,0.486643895434547,0.498603611231083
"Maine",13,14,2,8,4,2,5,9,0,0,1,0,0.482758620689655,0.481751824817518,0.479271860643752,0.512248725580548,0.503015203398245,0.497699358753063
"Clarkson",14,16,2,7,6,2,6,10,0,1,0,0,0.46875,0.470967741935484,0.514622554074544,0.503386437321696,0.506532550012493,0.497641347993241
"Boston College",12,14,3,8,5,1,4,7,2,0,2,0,0.46551724137931,0.460431654676259,0.528993400044227,0.502161925759271,0.509674738559059,0.497363967588359
"Bowling Green",11,11,4,8,4,2,3,7,2,0,0,0,0.5,0.491803278688525,0.49772923797514,0.493578642051208,0.494740808909909,0.494006426354563
"Robert Morris",13,13,7,4,10,2,8,3,5,1,0,0,0.5,0.5,0.495931944494162,0.486442780262023,0.489099746247022,0.491824809685266
"Colorado College",10,14,6,2,6,5,8,8,1,0,0,0,0.433333333333333,0.448051948051948,0.508762850450043,0.500780578941366,0.503015614963795,0.489274698235833
"Miami",10,13,7,4,8,4,6,5,3,0,0,0,0.45,0.445161290322581,0.524644215999055,0.494292192155128,0.502790758831428,0.488383391704216
"Notre Dame",11,15,6,6,7,5,5,8,1,0,0,0,0.4375,0.424050632911392,0.508696922717952,0.505986659458316,0.506745533171014,0.486071808106108
"Yale",11,15,2,7,7,1,4,7,1,0,1,0,0.428571428571429,0.416058394160584,0.511977541662187,0.503027280460543,0.505533353597003,0.483164613737898
"Merrimack",10,16,3,7,6,1,3,10,2,0,0,0,0.396551724137931,0.394160583941606,0.505737608408579,0.50447256889728,0.504826779960443,0.477160230955734
"Arizona State",9,14,5,3,6,1,4,8,4,2,0,0,0.410714285714286,0.431654676258993,0.46794067732685,0.500664478949933,0.49150181449547,0.47654002993635
"Michigan",10,17,5,7,8,2,3,8,3,0,1,0,0.390625,0.378205128205128,0.522362841219798,0.50305654311126,0.50846230658165,0.47589801198752
"Canisius",12,17,5,6,9,1,6,8,4,0,0,0,0.426470588235294,0.432748538011696,0.482913891532569,0.487250689084603,0.486036385770033,0.472714423830449
"Boston University",9,16,6,6,6,3,3,8,3,0,2,0,0.387096774193548,0.38,0.51900802794481,0.497365455284297,0.503425375629241,0.472569031721931
"St. Cloud State",12,18,0,6,10,0,6,8,0,0,0,0,0.4,0.394736842105263,0.50044657158144,0.496244895471419,0.497421364782225,0.471750234112985
"Brown",9,17,3,6,8,1,3,9,2,0,0,0,0.362068965517241,0.354609929078014,0.532507525693512,0.50149614871216,0.510179334266939,0.471286982969707
"Northern Michigan",9,15,5,5,6,2,3,8,2,1,1,1,0.396551724137931,0.393617021276596,0.513936298138426,0.485581359448886,0.493520742281957,0.468544812030617
"Rensselaer",10,20,3,7,8,1,3,10,2,0,2,0,0.348484848484849,0.339622641509434,0.526602813076463,0.50402480515279,0.510346647371418,0.467665645905922
"Mercyhurst",9,16,9,8,7,1,1,9,8,0,0,0,0.397058823529412,0.397515527950311,0.491054094293325,0.490160285867751,0.490410552226912,0.467186796157761
"Army",10,17,6,5,6,4,5,11,2,0,0,0,0.393939393939394,0.4,0.475898778215149,0.488174604911638,0.484737373436621,0.463553030077466
"Bemidji State",8,15,5,4,7,2,4,8,3,0,0,0,0.375,0.381294964028777,0.502843343354346,0.483957081554388,0.489245234858376,0.462257667150976
"Princeton",8,17,4,4,9,3,4,8,1,0,0,0,0.344827586206897,0.335616438356164,0.488047348369377,0.504775194429187,0.50009139753244,0.458972657738371
"American International",8,18,7,3,7,5,5,11,2,0,0,0,0.348484848484849,0.355828220858896,0.497747614301253,0.486124810853516,0.489379195818882,0.455991452078886
"Massachusetts",7,22,3,4,10,1,3,12,2,0,0,0,0.265625,0.267515923566879,0.52540129970533,0.495504197116503,0.503875385841374,0.444785520272751
"Michigan State",6,23,3,1,13,2,4,9,1,1,1,0,0.234375,0.239520958083832,0.55255426167634,0.495472630216362,0.511455487025156,0.443471854789825
"Alaska",6,16,4,4,6,2,2,10,2,0,0,0,0.307692307692308,0.306451612903226,0.478558633456641,0.492159765439274,0.488351448484137,0.442876489588909
"Niagara",7,23,4,4,9,3,3,14,1,0,0,0,0.264705882352941,0.26219512195122,0.498932226928569,0.483302312941033,0.487678688857543,0.431307797130962
"Union",23,6,6,9,1,5,12,5,1,2,0,0,0.742857142857143,0.752873563218391,0.493653973208571,0.507210333215128,0.503414552413292,0.565779305114567
"Ohio State",23,8,3,10,6,1,13,2,2,0,0,0,0.720588235294118,0.711864406779661,0.479784848603192,0.510372328172676,0.50180783389322,0.55432197711483
"Providence",16,7,7,9,1,3,6,6,3,1,0,1,0.65,0.665492957746479,0.505828575516971,0.516333071378562,0.513391812537316,0.551417098839607
"Northeastern",19,9,2,13,2,2,6,6,0,0,1,0,0.666666666666667,0.661870503597122,0.515795639124818,0.513188682047232,0.513918630028956,0.550906598420997
"Canisius",20,10,4,11,4,1,9,6,3,0,0,0,0.647058823529412,0.656626506024096,0.516532788941808,0.499831849903553,0.504508112834264,0.542537711131722
"Harvard",14,8,5,7,2,2,7,6,2,0,0,1,0.611111111111111,0.629770992366412,0.516330682174994,0.509687401575089,0.511547520143062,0.5411033881989
"Bentley",16,7,10,7,3,5,9,4,5,0,0,0,0.636363636363636,0.644578313253012,0.506944189876477,0.503018651431032,0.504117802195756,0.53923292996007
"Minnesota State",13,5,6,6,3,2,7,2,4,0,0,0,0.666666666666667,0.672131147540984,0.472519336545623,0.497483681533917,0.490493664937194,0.535903035588142
"Boston University",16,10,5,9,4,2,7,5,2,0,1,1,0.596774193548387,0.595394736842105,0.530188615010997,0.507691436153811,0.513990646233823,0.534341668885894
"St. Lawrence",17,11,4,11,3,2,6,8,2,0,0,0,0.59375,0.6,0.518404474407135,0.507553353217249,0.510591667150417,0.532943750362813
"Wisconsin",18,11,6,8,6,5,9,4,1,1,1,0,0.6,0.584269662921348,0.507726205338565,0.504756076378845,0.505587712487567,0.525258200096012
"Quinnipiac",18,13,3,12,3,1,6,10,2,0,0,0,0.573529411764706,0.585987261146497,0.490997933608371,0.509598979709896,0.504390686801469,0.524789830387726
"Minnesota",19,13,2,9,8,2,10,4,0,0,1,0,0.588235294117647,0.571428571428571,0.520215053763441,0.503512475312559,0.508189197278806,0.523999040816247
"Cornell",15,11,1,5,8,0,9,3,1,1,0,0,0.574074074074074,0.569444444444444,0.511799880444874,0.507320869557682,0.508574992606096,0.523792355565683
"Clarkson",16,12,4,7,6,2,9,5,2,0,1,0,0.5625,0.564417177914111,0.517618409921723,0.505161077137067,0.508649130316771,0.522591142216106
